lang,N,category,support,f1_baseline,f1_freq_prior,f1_learned_bias,f1_floor21,f1_margin_q5,f1_margin_q5_head,f1_gt_margin_adaptive
wiu_Latn,29858,head,1027,0.9985415653864852,0.9985415653864852,0.9990272373540857,0.9985415653864852,0.9985415653864852,0.9985415653864852,0.9985415653864852
wln_Latn,25529,head,4284,0.9017316477212366,0.9134553283100108,0.9405764966740577,0.8982010582010581,0.9013486248274397,0.9007747002016344,0.9025739204424591
wls_Latn,100000,head,128787,0.9955840339245973,0.9958816630756224,0.9957720079649914,0.9961248310698971,0.9957172195831012,0.9956746393584438,0.9966881360549513
wlv_Latn,1486,flat_magnet,81,0.046511627906976744,0.057246376811594196,0.04567794160161897,0.11773472429210133,0.0441340782122905,0.046511627906976744,0.15323383084577116
wlx_Latn,19671,head,3215,0.9948924315121499,0.9956629491945478,0.9962802231866088,0.9955087501935883,0.9945845582546805,0.9945845582546805,0.9958171959721147
wmt_Latn,1953,mid,144,0.993103448275862,1.0,0.9896907216494846,1.0,0.993103448275862,0.993103448275862,0.993006993006993
wmw_Latn,17797,mid,1882,0.9433299899699097,0.9577177789098319,0.9536121673003803,0.9433299899699097,0.9428571428571428,0.9433299899699097,0.9845509295627128
wnc_Latn,28251,head,1794,0.9980506822612085,0.9983286908077995,0.9983286908077995,0.9983286908077995,0.9980506822612085,0.9980506822612085,0.9986068542769574
wnu_Latn,23875,head,1032,0.9946885562530179,0.9961315280464217,0.9961315280464217,0.9956542732979238,0.9946885562530179,0.9946885562530179,0.995169082125604
wob_Latn,17751,mid,1527,0.9996726677577742,0.9996726677577742,1.0,1.0,0.9996726677577742,0.9996726677577742,0.9996724533245988
wol_Latn,69728,head,11538,0.9723433955679637,0.9712396118870469,0.9738393676027428,0.969342179437145,0.9719365522049852,0.9719039944243586,0.970598469032707
wos_Latn,19970,head,1157,0.998274374460742,0.998705222270177,0.998274374460742,0.998274374460742,0.998274374460742,0.998274374460742,0.998274374460742
wrk_Latn,10995,mid,841,0.998812351543943,0.9994058229352347,0.9994058229352347,0.9994058229352347,0.998812351543943,0.998812351543943,0.9976162097735399
wrs_Latn,25819,head,1483,0.9922844682992285,0.9942857142857143,0.9962975429148434,0.9929506545820747,0.9922844682992285,0.9922844682992285,0.9936177359758145
wsg_Telu,4001,mid,501,0.9209558823529411,0.9506641366223908,0.9226519337016573,0.9479659413434247,0.9209558823529411,0.9209558823529411,0.9765066394279878
wsk_Latn,29455,head,3104,0.9931056597723265,0.9934242181234965,0.9937429809080699,0.9932627526467758,0.9929464571978198,0.9929464571978198,0.993740972556572
wuu_Hani,74364,twin,12850,0.4232363588618161,0.4327297996371076,0.5833504907007069,0.42077776741583506,0.4228714930939485,0.4224597929265506,0.419835818395041
wuv_Latn,24539,head,1144,0.9943502824858756,0.9952153110047847,0.9952153110047847,0.9956483899042645,0.9943502824858756,0.9943502824858756,0.9960818458859382
wwa_Latn,13509,mid,2146,0.9986027014438752,0.9990680335507922,0.9990680335507922,0.9986033519553073,0.9986027014438752,0.9986027014438752,0.998133457769482
xal_Cyrl,11611,mid,1834,0.9814963797264682,0.9867817642298355,0.9851951547779273,0.9814765100671141,0.9814963797264682,0.9814963797264682,0.9873487348734874
xav_Latn,30476,head,5112,0.9071680376028203,0.9074983977782525,0.9075379030535982,0.9082568807339448,0.9072847682119204,0.9072847682119204,0.9071878671366015
xbi_Latn,8764,mid,521,0.9904761904761905,0.9914204003813155,0.9904761904761905,0.9904761904761905,0.988593155893536,0.9904761904761905,0.9951969260326609
xbr_Latn,6415,mid,920,0.9880952380952381,0.98970189701897,0.9886302111532214,0.9918610960390668,0.9881209503239741,0.9880952380952381,0.9862561847168775
xed_Latn,17807,mid,2507,0.9966115208291808,0.9972078181092939,0.9974067424695789,0.99740777666999,0.9966115208291808,0.9966115208291808,0.9984025559105432
xho_Latn,100000,twin,153397,0.9437830380771093,0.9438234280107142,0.9452409799642797,0.9431926688239349,0.9437961553638875,0.9438011486477524,0.9433050510407
xla_Latn,27219,head,1632,0.9993876301285977,0.9993876301285977,0.9993876301285977,0.9990817263544537,0.9990817263544537,0.9990817263544537,0.9993876301285977
xmf_Geor,100000,twin,18012,0.964770682227191,0.964770682227191,0.9709262270234519,0.9639710895949815,0.964770682227191,0.964770682227191,0.9641308202176699
xmm_Latn,6762,mid,977,0.9634387351778656,0.9774436090225564,0.9735396904643036,0.9657907783837382,0.9629629629629629,0.9634387351778656,0.9875776397515529
xmv_Latn,56898,head,9676,0.9862971357922934,0.9851390960045251,0.9859923782057886,0.9854386416259326,0.9861447334535154,0.9859416035841186,0.9864892739273927
xnn_Latn,10778,mid,1663,0.9928272564255829,0.9961019490254872,0.9940155595451825,0.992822966507177,0.9928272564255829,0.9928272564255829,0.9936613341382432
xog_Latn,26865,head,4400,0.95005984114895,0.9573907313858994,0.9618185830942396,0.9495103373231775,0.9498531491352117,0.9497498368501197,0.9492927094668117
xon_Latn,24417,head,2487,0.9793021880544057,0.9802683504340963,0.9796884243738907,0.9845422116527943,0.9793021880544057,0.9793021880544057,0.9847313107277413
xrb_Latn,17749,mid,1858,0.9994620763851533,0.9997309658326607,0.9997309658326607,0.9997309658326607,0.9994620763851533,0.9994620763851533,0.9991920280096958
xsb_Latn,17822,mid,1532,0.9829746225505943,0.9864603481624759,0.984872867718056,0.984872867718056,0.9829746225505943,0.9829746225505943,0.9925348912690685
xsi_Latn,28581,head,1805,0.9983407079646017,0.9983407079646017,0.9983407079646017,0.9983407079646017,0.9983407079646017,0.9983407079646017,0.9986168741355463
xsm_Latn,24468,head,2698,0.998886827458256,0.998886827458256,0.998886827458256,0.9987015396030421,0.998886827458256,0.998886827458256,0.9987010577101503
xsr_Deva,17795,mid,1535,0.9967511371020142,0.9973992197659298,0.9980481457384516,0.9964250893727657,0.9967511371020142,0.9967511371020142,0.9990224828934506
xsu_Latn,19885,head,2526,0.9988137603795968,0.9992088607594937,0.9992088607594937,0.9990112715048447,0.9988137603795968,0.9988137603795968,0.9990112715048447
xtd_Latn,17918,mid,2901,0.999482669425763,0.999482669425763,0.999482669425763,0.999482669425763,0.999482669425763,0.999482669425763,0.999482669425763
xtm_Latn,22034,head,2252,0.998447549345753,0.9982261640798226,0.9986690328305234,0.998004876967413,0.998447549345753,0.998447549345753,0.998004876967413
xtn_Latn,23830,head,3943,0.9986042380408577,0.9984775437706167,0.9986042380408577,0.9986038837415915,0.9986042380408577,0.9986042380408577,0.9984767707539985
xum_Latn,113,flat_magnet,4,0.5333333333333333,0.8,0.5333333333333333,0.888888888888889,0.47058823529411764,0.5333333333333333,0.29629629629629634
xuo_Latn,17719,mid,2358,0.9997879109225875,0.9997879109225875,0.9997879109225875,0.9997879109225875,0.9997879109225875,0.9997879109225875,0.9995757318625371
yaa_Latn,17141,mid,1441,0.9972241498959056,0.9979166666666666,0.9972241498959056,0.9975702880944115,0.9972241498959056,0.9972241498959056,0.9975686002084058
yad_Latn,16726,mid,1405,0.9971611071682044,0.9971611071682044,0.9978693181818182,0.9978693181818182,0.9971611071682044,0.9971611071682044,0.9992887624466572
yal_Latn,17818,mid,1676,0.9949479940564636,0.9967252158380471,0.9958358120166567,0.9949449895926257,0.9949479940564636,0.9949479940564636,0.9964264443120905
yam_Latn,17769,mid,2903,1.0,1.0,1.0,1.0,1.0,1.0,0.9998277347114556
yan_Latn,30490,head,5119,0.9911469987352854,0.9919189952292864,0.992208804051422,0.9910505836575876,0.9911469987352854,0.9909541873358624,0.9911469987352854
yao_Latn,100000,head,31888,0.9938656096640242,0.9938063948187507,0.9944487254084826,0.9943094287421007,0.9940238417261662,0.9940244055856082,0.9936225691935534
yap_Latn,100000,head,47115,0.9969787234042553,0.9970221636108394,0.9973200042539615,0.9969363657638874,0.996968246369874,0.996968246369874,0.9972895120058675
yaq_Latn,17776,mid,1532,0.998696219035202,0.9990218454515812,0.998696219035202,0.998696219035202,0.998696219035202,0.998696219035202,0.9990218454515812
yas_Latn,6565,mid,945,0.9905660377358491,0.9936908517350158,0.9921259842519685,0.996309963099631,0.9905660377358491,0.9905660377358491,0.9930740543420352
yat_Latn,6733,mid,974,0.9989743589743589,0.9989743589743589,0.9989743589743589,0.9984623270117888,0.9989743589743589,0.9989743589743589,0.9984591679506933
yaz_Latn,6764,mid,983,0.9954430379746836,0.9964521033958438,0.9964521033958438,0.9979695431472081,0.9954430379746836,0.9954430379746836,0.9948927477017363
ybb_Latn,12240,mid,1899,0.987529848766251,0.9880478087649402,0.9888475836431228,0.987254381306426,0.9872679045092837,0.987529848766251,0.985042735042735
yby_Latn,24355,head,1198,0.996669442131557,0.9975,0.9975,0.996669442131557,0.996669442131557,0.996669442131557,0.9970845481049563
ycn_Latn,17642,mid,2880,0.9984399375975038,0.9984399375975038,0.9984399375975038,0.9987861973296341,0.9984399375975038,0.9984399375975038,0.998958694897605
ydd_Hebr,38324,head,6374,0.9267574530732425,0.9367636092468307,0.9634822804314329,0.9283291549918892,0.9267574530732425,0.92668923892242,0.9304804915969497
yim_Latn,30719,head,5139,0.992049641264301,0.992049641264301,0.9914728682170543,0.9922420480993017,0.992049641264301,0.992049641264301,0.9923382795073223
yka_Latn,24931,head,2781,0.9960587603009673,0.996415770609319,0.9971305595408894,0.9962372334707041,0.9958803510657354,0.9955237242614146,0.9962372334707041
yle_Latn,30413,head,1870,0.9994655264564404,0.999732691793638,0.9994655264564404,0.9994655264564404,0.9994655264564404,0.9994655264564404,0.9994655264564404
yli_Latn,13447,mid,2131,0.9957825679475164,0.9962494139709329,0.9962494139709329,0.9957825679475164,0.995549308971656,0.9957825679475164,0.9948162111215834
yml_Latn,22780,head,2486,0.9979919678714859,0.998192408114079,0.9987942122186494,0.9981931339088537,0.9979919678714859,0.9979919678714859,0.9983935742971887
yom_Latn,70854,head,12057,0.9706845725515886,0.9700613496932515,0.9709723643807574,0.9688649178720276,0.9705677678169389,0.970054000981836,0.9701040216233926
yon_Latn,21011,head,2108,0.9978667930789287,0.9976303317535545,0.9978667930789287,0.9978667930789287,0.9978667930789287,0.9978667930789287,0.9978667930789287
yor_Latn,100000,head,271134,0.9961444275594762,0.9962671582099386,0.9962727171780731,0.996488241715544,0.9961685965587704,0.9961908921974368,0.9965505442371895
yrb_Latn,15989,mid,1350,0.9948415622697127,0.9955752212389382,0.9955752212389382,0.9952082565425727,0.9948415622697127,0.9948415622697127,0.9974102848686646
yre_Latn,28067,head,3303,0.9992436847678112,0.999092558983666,0.9992436847678112,0.9989414789051867,0.9992436847678112,0.9992436847678112,0.9992436847678112
yrk_Cyrl,1902,mid,133,0.8012048192771084,0.8837209302325582,0.8896321070234113,0.8312499999999999,0.7964071856287425,0.8012048192771084,0.9142857142857143
yrl_Latn,6918,mid,993,0.8315643747115828,0.8803126526624327,0.8902077151335313,0.8553816974869606,0.8311808118081181,0.8315643747115828,0.9343220338983051
yss_Latn,37876,head,2966,0.9959704499664204,0.9963050050386295,0.9981490829547367,0.9961376994122586,0.9959704499664204,0.995803256672822,0.9966375252185609
yua_Latn,100000,head,91664,0.9958953140905658,0.995901168358552,0.9959664840547509,0.9959728165114523,0.9958953590192644,0.995900854307934,0.9960227365979354
yue_Hani,100000,twin,18575,0.7601644586569211,0.7608263711009504,0.8030286699719767,0.7600355966038915,0.7601461819580688,0.7601461819580688,0.7586422274004853
yuj_Latn,24252,head,1588,0.9987421383647799,0.9987421383647799,0.9990563070147847,0.9987421383647799,0.9987421383647799,0.9987421383647799,0.9987421383647799
yup_Latn,270,flat_magnet,12,0.34782608695652173,0.5581395348837209,0.4067796610169491,0.9600000000000001,0.5806451612903226,0.6666666666666667,0.39999999999999997
yut_Latn,28424,head,1848,0.9986490137800594,0.9983792544570502,0.9986490137800594,0.9986490137800594,0.9986490137800594,0.9986490137800594,0.9989189189189189
yuw_Latn,20046,head,1164,0.9978568366909558,0.9987129987129987,0.9982847341337907,0.9982847341337907,0.9978568366909558,0.9978568366909558,0.9982847341337907
yuz_Latn,6670,mid,965,0.9958720330237358,0.9974160206718347,0.9963861641713991,0.9963824289405685,0.9958720330237358,0.9958720330237358,0.9937434827945777
yva_Latn,17493,mid,1772,0.9946614217476819,0.9955005624296962,0.996060776589758,0.9946614217476819,0.9946614217476819,0.9946614217476819,0.9991527817000848
zaa_Latn,17673,mid,1503,0.99734395750332,0.9980066445182724,0.9983383183781988,0.9966821499668215,0.99734395750332,0.99734395750332,0.998003992015968
zab_Latn,19384,head,1764,0.9883357041251778,0.9888920535459983,0.9903078677309007,0.9877667140825035,0.9880613985218875,0.9880613985218875,0.9877527769866135
zac_Latn,17805,mid,1553,0.9996781461216608,0.9993564993564993,1.0,0.9996781461216608,0.9996781461216608,0.9996781461216608,0.999033193683532
zad_Latn,17817,mid,1567,0.9980891719745223,0.9980891719745223,0.9984071360305831,0.9977714103788602,0.9980891719745223,0.9980891719745223,0.9990436722983742
zae_Latn,17778,mid,1590,0.9953051643192489,0.9971777986829726,0.9978035770316913,0.9962406015037594,0.9953051643192489,0.9953051643192489,0.9990569003458032
zai_Latn,100000,head,42149,0.9935600820493249,0.9934427011302398,0.9937375496522849,0.9935266979006473,0.9935483870967742,0.9935365388284679,0.9933544529928781
zam_Latn,17797,mid,1558,0.9968010236724247,0.9974391805377721,0.9974391805377721,0.99712,0.9968010236724247,0.9968010236724247,0.9996791786974655
zao_Latn,17796,mid,1582,0.9949590422180216,0.9959003468937243,0.9959003468937243,0.9955863808322825,0.9946456692913386,0.9949590422180216,0.9974699557242251
zar_Latn,17756,mid,1639,0.9984742142203236,0.9984742142203236,0.9984742142203236,0.9981684981684982,0.9984742142203236,0.9984742142203236,0.9984732824427481
zas_Latn,17799,mid,2692,0.9979610750695088,0.9985163204747775,0.9987015396030422,0.9985163204747775,0.9979610750695088,0.9979610750695088,0.9992576095025985
zat_Latn,17798,mid,1532,0.9983708048224178,0.9983708048224178,0.9990218454515812,0.9983708048224178,0.9983708048224178,0.9983708048224178,0.9983676134508652
zav_Latn,17587,mid,1554,1.0,1.0,1.0,1.0,1.0,1.0,0.9993560849967803
zaw_Latn,17823,mid,1536,0.9944858903665261,0.9948085658663206,0.9954545454545455,0.9957833279273435,0.9941634241245136,0.9944858903665261,0.9977206121784435
zca_Latn,17802,mid,1533,0.9938411669367909,0.9954545454545455,0.9964250893727656,0.9938411669367909,0.9935191186001296,0.9938411669367909,0.9980468750000001
zdj_Latn,1573,flat_magnet,87,0.5938566552901023,0.7404255319148937,0.6041666666666666,0.8613861386138613,0.5780730897009967,0.5938566552901023,0.9032258064516129
zea_Latn,8505,flat_magnet,1295,0.09644862970313754,0.13776427552855106,0.36412405699916184,0.10391158802219472,0.09635911066109773,0.09644862970313754,0.12668295176958475
zgh_Tfng,2897,twin,310,0.9220338983050848,0.9277310924369747,0.9202037351443123,0.9202037351443123,0.9220338983050848,0.9220338983050848,0.9413680781758957
zia_Latn,24412,head,1052,0.9962085308056873,0.9952606635071091,0.9966808914177335,0.9962085308056873,0.9962085308056873,0.9962085308056873,0.9962085308056873
ziw_Latn,17829,twin,1512,0.948750800768738,0.9570274636510501,0.9545601031260073,0.9498714652956298,0.948750800768738,0.948750800768738,0.9568881685575364
zne_Latn,100000,head,45777,0.9949771889805229,0.9949572462179347,0.995439196596939,0.9949780701754385,0.9949882107802819,0.9949775194648537,0.9950608360438501
zoc_Latn,4297,mid,552,0.997289972899729,0.9981916817359855,0.997289972899729,0.9981916817359855,0.996389891696751,0.997289972899729,0.9843606255749769
zom_Latn,48432,twin,5173,0.8239496193251246,0.8255439924314096,0.8263278563240353,0.8231770102031265,0.8237947561319425,0.8237947561319425,0.8216518898740084
zos_Latn,17816,mid,1520,0.9963946247132087,0.9977026583524778,0.9990141307919816,0.9963946247132087,0.9963946247132087,0.9963946247132087,0.9996711608023676
zpa_Latn,50169,head,8422,0.9410946196660482,0.9384286292420652,0.9437274735495873,0.9342233987454681,0.940821886048803,0.9404948142997855,0.944525292508295
zpc_Latn,17745,mid,2911,0.9993134225883968,0.9993134225883968,0.9996565934065934,0.9994849785407725,0.9993134225883968,0.9993134225883968,0.9998282672162115
zpg_Latn,833,flat_magnet,35,0.4861111111111111,0.6363636363636364,0.5147058823529412,0.945945945945946,0.7951807228915663,0.8395061728395062,0.958904109589041
zpi_Latn,17812,mid,1503,0.9917191122888375,0.9923765329797812,0.9940239043824701,0.9913850231941683,0.9917191122888375,0.9917191122888375,0.9940199335548173
zpj_Latn,90,flat_magnet,5,0.22727272727272727,0.4,0.2702702702702703,0.888888888888889,0.17543859649122806,0.22727272727272727,0.025380710659898477
zpl_Latn,17820,mid,2923,0.9989747095010253,0.9993162393162394,0.9991454452230388,0.9991454452230388,0.9989747095010253,0.9989747095010253,0.998972954467648
zpm_Latn,17300,mid,1557,0.9929846938775511,0.9952061361457335,0.9971181556195965,0.9936183790682834,0.9929846938775511,0.9929846938775511,0.9990369181380416
zpo_Latn,17782,mid,1507,0.994059405940594,0.9950445986124875,0.9947159841479524,0.9950445986124875,0.994059405940594,0.994059405940594,0.9963539940338085
zpq_Latn,17691,mid,1521,0.9986868023637557,0.9986868023637557,0.9986868023637557,0.9990147783251232,0.9986868023637557,0.9986868023637557,0.9993429697766097
zpt_Latn,17827,mid,2907,0.9982806052269602,0.9982806052269602,0.9982806052269602,0.998624011007912,0.9982806052269602,0.9982806052269602,0.9987958025116119
